IP;BAN_DATE;UNBAN_DATE;REASON
45.79.202.63;1482442142;1482528545;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
45.79.205.103;1482443762;1482530165;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
45.79.211.110;1482443762;1482530165;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
45.79.211.152;1482446161;1482532571;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
45.79.215.116;1482449103;1482535508;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
45.79.217.197;1482438662;1482525064;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
45.79.218.49;1482449103;1482535508;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
45.79.219.178;1482443762;1482530165;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
45.79.222.136;1482432062;1482518466;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
45.79.223.219;1482438782;1482525187;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
45.114.245.210;1481422082;1484014085;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
45.116.232.9;1482420304;1482506708;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
45.116.232.49;1482427862;1482514265;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
45.116.232.51;1482424322;1482510726;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
45.116.233.43;1482428222;1482514625;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
45.117.77.29;1480635063;1483227063;"Брутфорс атака на сайт long-conveyor.ru/Brute force attack on site long-conveyor.ru"
45.117.105.143;1482435724;1482522127;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
45.117.156.39;1481804523;1484396529;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
45.118.70.174;1482425042;1482511446;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
45.124.27.59;1480181343;1482773345;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
45.124.51.66;1482451982;1482538383;"Брутфорс атака на сайт edugo.top/Brute force attack on site edugo.top"
45.216.220.177;1482425042;1482511446;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
45.219.102.5;1482438782;1482525187;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
45.242.58.124;1482431882;1482518285;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
45.242.75.246;1482449103;1482535509;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
45.242.116.42;1482431882;1482518285;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
45.243.30.3;1482425042;1482511446;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
45.244.28.229;1482445743;1482532148;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
45.244.44.196;1482420184;1482506587;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
45.245.29.79;1482424322;1482510726;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
45.246.13.101;1482181323;1482786123;"Паразитный трафик на сайт firma-dveri.ru / Parasite traffic on site firma-dveri.ru"
45.246.80.152;1482435724;1482522127;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
45.246.125.168;1481895902;1482500703;"Паразитный трафик на сайт firma-dveri.ru / Parasite traffic on site firma-dveri.ru"
45.247.173.44;1482449103;1482535509;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
45.250.231.78;1482431882;1482518285;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
46.0.18.134;1482424322;1482510726;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
46.0.60.10;1482432121;1482518522;"Брутфорс атака на сайт froloff.studio/Brute force attack on site froloff.studio"
46.0.131.242;1482431286;1482517688;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
46.0.144.52;1482438662;1482525064;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
46.0.216.232;1482424265;1482510673;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
46.1.60.141;1482434702;1482521107;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
46.4.17.67;1482443521;1482529922;"Брутфорс атака на сайт smartprint.kiev.ua/Brute force attack on site smartprint.kiev.ua"
46.4.79.201;1482437522;1482523923;"Брутфорс атака на сайт hotelvrtour.com/Brute force attack on site hotelvrtour.com"
46.4.81.67;1482425044;1482511444;"Брутфорс атака на сайт newways.com.ua/Brute force attack on site newways.com.ua"
46.10.178.120;1480680362;1483272362;"Паразитный трафик на сайт firma-dveri.ru / Parasite traffic on site firma-dveri.ru"
46.10.245.254;1482442142;1482528545;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
46.13.177.76;1482443762;1482530165;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
46.16.58.29;1482413462;1482499864;"Брутфорс атака на сайт polishchuk.biz/Brute force attack on site polishchuk.biz"
46.16.168.205;1480873262;1483465265;"Паразитный трафик на сайт samstroy.net / Parasite traffic on site samstroy.net"
46.16.168.219;1481215204;1483807209;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
46.16.169.64;1482417424;1482503827;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
46.17.40.62;1481349181;1483941182;"Брутфорс атака на сайт selmo.com.ua/Brute force attack on site selmo.com.ua"
46.17.99.113;1482447902;1482534304;"Брутфорс атака на сайт rivnesytur.org.ua/Brute force attack on site rivnesytur.org.ua"
46.17.99.224;1482437163;1482523564;"Брутфорс атака на сайт rivnesytur.org.ua/Brute force attack on site rivnesytur.org.ua"
46.17.99.247;1482384542;1482470942;"Брутфорс атака на сайт rivnesytur.org.ua/Brute force attack on site rivnesytur.org.ua"
46.19.227.192;1482420184;1482506587;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
46.19.231.32;1482449103;1482535508;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
46.20.42.234;1482382742;1482987543;"Брутфорс атака на сайт kiberweb.com/Brute force attack on site kiberweb.com"
46.20.230.161;1482358862;1482963664;"Брутфорс атака на сайт mistog.org/Brute force attack on site mistog.org"
46.20.233.83;1482442322;1483047123;"Брутфорс атака на сайт news.art-bahmut.org/Brute force attack on site news.art-bahmut.org"
46.21.104.38;1482390544;1482995344;"Брутфорс атака на сайт konspektblog.pp.ua/Brute force attack on site konspektblog.pp.ua"
46.21.223.162;1482434221;1482520622;"Брутфорс атака на сайт megaleto.com/Brute force attack on site megaleto.com"
46.22.131.34;1482395103;1482481504;"Брутфорс атака на сайт nikonko.clinic/Brute force attack on site nikonko.clinic"
46.22.214.5;1482431162;1482517562;"Брутфорс атака на сайт rivnesytur.org.ua/Brute force attack on site rivnesytur.org.ua"
46.22.214.92;1482458882;1482545283;"Брутфорс атака на сайт rivnesytur.org.ua/Brute force attack on site rivnesytur.org.ua"
46.22.214.103;1482400682;1482487083;"Брутфорс атака на сайт rivnesytur.org.ua/Brute force attack on site rivnesytur.org.ua"
46.22.234.100;1482427862;1482514265;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
46.23.1.13;1482164462;1484756467;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
46.28.105.24;1480077904;1482669907;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
46.28.105.33;1479928322;1482520323;"Паразитный трафик на сайт bisheffect.com / Parasite traffic on site bisheffect.com"
46.28.105.54;1481180943;1483772946;"Паразитный трафик на сайт seyardent.com / Parasite traffic on site seyardent.com"
46.28.105.75;1480684204;1483276207;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
46.28.105.84;1480077904;1482669907;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
46.28.105.86;1482417424;1482503827;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
46.28.105.97;1481128563;1483720566;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
46.28.105.109;1482458761;1482545163;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
46.28.105.127;1482220263;1484812269;"Паразитный трафик на сайт seyardent.com / Parasite traffic on site seyardent.com"
46.28.107.82;1481909763;1482514565;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
46.28.120.15;1481831525;1484423525;"Паразитный трафик на сайт firma-dveri.ru / Parasite traffic on site firma-dveri.ru"
46.29.15.23;1481649963;1484241963;"Брутфорс атака на сайт nikolskyi.com/Brute force attack on site nikolskyi.com"
46.29.17.130;1481093643;1483685645;"Паразитный трафик на сайт selfieman.com.ua / Parasite traffic on site selfieman.com.ua"
46.29.17.169;1481710864;1484302867;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
46.29.77.90;1480679642;1483271642;"Брутфорс атака на сайт geomind.info/Brute force attack on site geomind.info"
